伸	伸	<span class="pinYinWrapper"><span class="t1">shēn</span></span>	<span class="zhuyin">ㄕㄣ</span>	[sound:cmn-伸.mp3]	<div class="char"><span class="char-tone1">伸</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">shēn</span></span></div><div class='meaning'><ul><li>to stretch</li><li> to extend</li></ul></div>
深处	深處	<span class="pinYinWrapper"><span class="t1">shēn</span> <span class="t4">chù</span></span>	<span class="zhuyin">ㄕㄣ ㄔㄨˋ</span>	[sound:cmn-深处.mp3]	<div class="char"><span class="char-tone1">深</span><span class="char-tone4">处</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">shēn</span> <span class="t4">chù</span></span></div><div class='meaning'><ul><li>abyss</li><li> depths</li><li> deepest or most distant part</li></ul></div>
深度	深度	<span class="pinYinWrapper"><span class="t1">shēn</span> <span class="t4">dù</span></span>	<span class="zhuyin">ㄕㄣ ㄉㄨˋ</span>	[sound:cmn-深度.mp3]	<div class="char"><span class="char-tone1">深</span><span class="char-tone4">度</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">shēn</span> <span class="t4">dù</span></span></div><div class='meaning'><ul><li>depth</li><li> (of a speech etc) profundity</li><li> advanced stage of development</li></ul></div>
神	神	<span class="pinYinWrapper"><span class="t2">Shén</span></span>, <span class="pinYinWrapper"><span class="t2">shén</span></span>	<span class="zhuyin">ㄕㄣˊ</span>	[sound:cmn-神.mp3]	<div class="char"><span class="char-tone2">神</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">Shén</span></span></div><div class='meaning'><ul><li>God</li><li> abbr. for 神舟[Shen2 zhou1]</li></ul></div><div class="char"><span class="char-tone2">神</span></div><div class="pinyin"> <span class="pinYinWrapper"><span class="t2">shén</span></span></div><div class='meaning'><ul><li>deity</li><li> soul</li><li> spirit</li><li> unusual</li><li> mysterious</li><li> lively</li><li> expressive</li><li> expression</li><li> look</li><li> CL:個|个[ge4]</li><li> (slang) awesome</li><li> amazing</li></ul></div>
神经	神經	<span class="pinYinWrapper"><span class="t2">shén</span> <span class="t1">jīng</span></span>	<span class="zhuyin">ㄕㄣˊ ㄐㄧㄥ</span>	[sound:cmn-神经.mp3]	<div class="char"><span class="char-tone2">神</span><span class="char-tone1">经</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">shén</span> <span class="t1">jīng</span></span></div><div class='meaning'><ul><li>nerve</li><li> mental state</li><li> (coll.) unhinged</li><li> nutjob</li></ul></div>
神奇	神奇	<span class="pinYinWrapper"><span class="t2">shén</span> <span class="t2">qí</span></span>	<span class="zhuyin">ㄕㄣˊ ㄑㄧˊ</span>	[sound:cmn-神奇.mp3]	<div class="char"><span class="char-tone2">神</span><span class="char-tone2">奇</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">shén</span> <span class="t2">qí</span></span></div><div class='meaning'><ul><li>magical</li><li> mystical</li><li> miraculous</li></ul></div>
神情	神情	<span class="pinYinWrapper"><span class="t2">shén</span> <span class="t2">qíng</span></span>	<span class="zhuyin">ㄕㄣˊ ㄑㄧㄥˊ</span>	[sound:cmn-神情.mp3]	<div class="char"><span class="char-tone2">神</span><span class="char-tone2">情</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">shén</span> <span class="t2">qíng</span></span></div><div class='meaning'><ul><li>look</li><li> expression</li></ul></div>
升高	昇高	<span class="pinYinWrapper"><span class="t1">shēng</span> <span class="t1">gāo</span></span>	<span class="zhuyin">ㄕㄥ ㄍㄠ</span>	[sound:cmn-升高.mp3]	<div class="char"><span class="char-tone1">升</span><span class="char-tone1">高</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">shēng</span> <span class="t1">gāo</span></span></div><div class='meaning'><ul><li>to raise</li><li> to ascend</li></ul></div>
生成	生成	<span class="pinYinWrapper"><span class="t1">shēng</span> <span class="t2">chéng</span></span>	<span class="zhuyin">ㄕㄥ ㄔㄥˊ</span>	[sound:cmn-生成.mp3]	<div class="char"><span class="char-tone1">生</span><span class="char-tone2">成</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">shēng</span> <span class="t2">chéng</span></span></div><div class='meaning'><ul><li>to generate</li><li> to produce</li><li> generated</li><li> produced</li></ul></div>
声	聲	<span class="pinYinWrapper"><span class="t1">shēng</span></span>	<span class="zhuyin">ㄕㄥ</span>	[sound:cmn-声.mp3]	<div class="char"><span class="char-tone1">声</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">shēng</span></span></div><div class='meaning'><ul><li>sound</li><li> voice</li><li> tone</li><li> noise</li><li> classifier for sounds</li></ul></div>
胜负	勝負	<span class="pinYinWrapper"><span class="t4">shèng</span> <span class="t4">fù</span></span>	<span class="zhuyin">ㄕㄥˋ ㄈㄨˋ</span>	[sound:cmn-胜负.mp3]	<div class="char"><span class="char-tone4">胜</span><span class="char-tone4">负</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">shèng</span> <span class="t4">fù</span></span></div><div class='meaning'><ul><li>victory or defeat</li><li> the outcome of a battle</li></ul></div>
剩	剩	<span class="pinYinWrapper"><span class="t4">shèng</span></span>	<span class="zhuyin">ㄕㄥˋ</span>	[sound:cmn-剩.mp3]	<div class="char"><span class="char-tone4">剩</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">shèng</span></span></div><div class='meaning'><ul><li>to remain</li><li> to be left</li><li> to have as remainder</li></ul></div>
剩下	剩下	<span class="pinYinWrapper"><span class="t4">shèng</span> <span class="t4">xià</span></span>	<span class="zhuyin">ㄕㄥˋ ㄒㄧㄚˋ</span>	[sound:cmn-剩下.mp3]	<div class="char"><span class="char-tone4">剩</span><span class="char-tone4">下</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">shèng</span> <span class="t4">xià</span></span></div><div class='meaning'><ul><li>to remain</li><li> left over</li></ul></div>
失误	失誤	<span class="pinYinWrapper"><span class="t1">shī</span> <span class="t4">wù</span></span>	<span class="zhuyin">ㄕ ㄨˋ</span>	[sound:cmn-失误.mp3]	<div class="char"><span class="char-tone1">失</span><span class="char-tone4">误</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">shī</span> <span class="t4">wù</span></span></div><div class='meaning'><ul><li>lapse</li><li> mistake</li><li> to make a mistake</li><li> fault</li><li> service fault (in volleyball, tennis etc)</li></ul></div>
师傅	師傅	<span class="pinYinWrapper"><span class="t1">shī</span> <span class="t0">fu</span></span>	<span class="zhuyin">ㄕ ㄈㄨ˙</span>	[sound:cmn-师傅.mp3]	<div class="char"><span class="char-tone1">师</span><span class="char-tone0">傅</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">shī</span> <span class="t0">fu</span></span></div><div class='meaning'><ul><li>master</li><li> qualified worker</li><li> respectful form of address for older men</li><li> CL:個|个[ge4],位[wei4],名[ming2]</li></ul></div>
诗歌	詩歌	<span class="pinYinWrapper"><span class="t1">shī</span> <span class="t1">gē</span></span>	<span class="zhuyin">ㄕ ㄍㄜ</span>	[sound:cmn-诗歌.mp3]	<div class="char"><span class="char-tone1">诗</span><span class="char-tone1">歌</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">shī</span> <span class="t1">gē</span></span></div><div class='meaning'><ul><li>poem</li><li> CL:本[ben3],首[shou3],段[duan4]</li></ul></div>
十足	十足	<span class="pinYinWrapper"><span class="t2">shí</span> <span class="t2">zú</span></span>	<span class="zhuyin">ㄕˊ ㄗㄨˊ</span>	[sound:cmn-十足.mp3]	<div class="char"><span class="char-tone2">十</span><span class="char-tone2">足</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">shí</span> <span class="t2">zú</span></span></div><div class='meaning'><ul><li>ample</li><li> complete</li><li> hundred percent</li><li> a pure shade (of some color)</li></ul></div>
时常	時常	<span class="pinYinWrapper"><span class="t2">shí</span> <span class="t2">cháng</span></span>	<span class="zhuyin">ㄕˊ ㄔㄤˊ</span>	[sound:cmn-时常.mp3]	<div class="char"><span class="char-tone2">时</span><span class="char-tone2">常</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">shí</span> <span class="t2">cháng</span></span></div><div class='meaning'><ul><li>often</li><li> frequently</li></ul></div>
时光	時光	<span class="pinYinWrapper"><span class="t2">shí</span> <span class="t1">guāng</span></span>	<span class="zhuyin">ㄕˊ ㄍㄨㄤ</span>	[sound:cmn-时光.mp3]	<div class="char"><span class="char-tone2">时</span><span class="char-tone1">光</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">shí</span> <span class="t1">guāng</span></span></div><div class='meaning'><ul><li>time</li><li> era</li><li> period of time</li></ul></div>
时机	時機	<span class="pinYinWrapper"><span class="t2">shí</span> <span class="t1">jī</span></span>	<span class="zhuyin">ㄕˊ ㄐㄧ</span>	[sound:cmn-时机.mp3]	<div class="char"><span class="char-tone2">时</span><span class="char-tone1">机</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">shí</span> <span class="t1">jī</span></span></div><div class='meaning'><ul><li>fortunate timing</li><li> occasion</li><li> opportunity</li></ul></div>
时事	時事	<span class="pinYinWrapper"><span class="t2">shí</span> <span class="t4">shì</span></span>	<span class="zhuyin">ㄕˊ ㄕˋ</span>	[sound:cmn-时事.mp3]	<div class="char"><span class="char-tone2">时</span><span class="char-tone4">事</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">shí</span> <span class="t4">shì</span></span></div><div class='meaning'><ul><li>current trends</li><li> the present situation</li><li> how things are going</li></ul></div>
实惠	實惠	<span class="pinYinWrapper"><span class="t2">shí</span> <span class="t4">huì</span></span>	<span class="zhuyin">ㄕˊ ㄏㄨㄟˋ</span>	[sound:cmn-实惠.mp3]	<div class="char"><span class="char-tone2">实</span><span class="char-tone4">惠</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t2">shí</span> <span class="t4">huì</span></span></div><div class='meaning'><ul><li>tangible benefit</li><li> material advantages</li><li> cheap</li><li> economical</li><li> advantageous (deal)</li><li> substantial (discount)</li></ul></div>
拾	拾	<span class="pinYinWrapper"><span class="t4">shè</span></span>, <span class="pinYinWrapper"><span class="t2">shí</span></span>	<span class="zhuyin">ㄕㄜˋ</span><span class="zhuyin"> ㄕˊ</span>	[sound:cmn-拾.mp3]	<div class="char"><span class="char-tone4">拾</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">shè</span></span></div><div class='meaning'><ul><li>to ascend in light steps</li></ul></div><div class="char"><span class="char-tone2">拾</span></div><div class="pinyin"> <span class="pinYinWrapper"><span class="t2">shí</span></span></div><div class='meaning'><ul><li>to pick up</li><li> to collate or arrange</li><li> ten (banker's anti-fraud numeral)</li></ul></div>
使得	使得	<span class="pinYinWrapper"><span class="t3">shǐ</span> <span class="t0">de</span></span>	<span class="zhuyin">ㄕˇ ㄉㄜ˙</span>	[sound:cmn-使得.mp3]	<div class="char"><span class="char-tone3">使</span><span class="char-tone0">得</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t3">shǐ</span> <span class="t0">de</span></span></div><div class='meaning'><ul><li>usable</li><li> workable</li><li> feasible</li><li> doable</li><li> to make</li><li> to cause</li></ul></div>
示范	示範	<span class="pinYinWrapper"><span class="t4">shì</span> <span class="t4">fàn</span></span>	<span class="zhuyin">ㄕˋ ㄈㄢˋ</span>	[sound:cmn-示范.mp3]	<div class="char"><span class="char-tone4">示</span><span class="char-tone4">范</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">shì</span> <span class="t4">fàn</span></span></div><div class='meaning'><ul><li>to demonstrate</li><li> to show how to do sth</li><li> demonstration</li><li> a model example</li></ul></div>
式	式	<span class="pinYinWrapper"><span class="t4">shì</span></span>	<span class="zhuyin">ㄕˋ</span>	[sound:cmn-式.mp3]	<div class="char"><span class="char-tone4">式</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">shì</span></span></div><div class='meaning'><ul><li>type</li><li> form</li><li> pattern</li><li> style</li></ul></div>
势力	勢力	<span class="pinYinWrapper"><span class="t4">shì</span> <span class="t0">li</span></span>	<span class="zhuyin">ㄕˋ ㄌㄧ˙</span>	[sound:cmn-势力.mp3]	<div class="char"><span class="char-tone4">势</span><span class="char-tone0">力</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">shì</span> <span class="t0">li</span></span></div><div class='meaning'><ul><li>power</li><li> (ability to) influence</li></ul></div>
试图	試圖	<span class="pinYinWrapper"><span class="t4">shì</span> <span class="t2">tú</span></span>	<span class="zhuyin">ㄕˋ ㄊㄨˊ</span>	[sound:cmn-试图.mp3]	<div class="char"><span class="char-tone4">试</span><span class="char-tone2">图</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">shì</span> <span class="t2">tú</span></span></div><div class='meaning'><ul><li>to attempt</li><li> to try</li></ul></div>
视频	視頻	<span class="pinYinWrapper"><span class="t4">shì</span> <span class="t2">pín</span></span>	<span class="zhuyin">ㄕˋ ㄆㄧㄣˊ</span>	[sound:cmn-视频.mp3]	<div class="char"><span class="char-tone4">视</span><span class="char-tone2">频</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">shì</span> <span class="t2">pín</span></span></div><div class='meaning'><ul><li>video</li></ul></div>
视为	視為	<span class="pinYinWrapper"><span class="t4">shì</span> <span class="t2">wéi</span></span>	<span class="zhuyin">ㄕˋ ㄨㄟˊ</span>	[sound:cmn-视为.mp3]	<div class="char"><span class="char-tone4">视</span><span class="char-tone2">为</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t4">shì</span> <span class="t2">wéi</span></span></div><div class='meaning'><ul><li>to view as</li><li> to see as</li><li> to consider to be</li><li> to deem</li></ul></div>
收购	收購	<span class="pinYinWrapper"><span class="t1">shōu</span> <span class="t4">gòu</span></span>	<span class="zhuyin">ㄕㄡ ㄍㄡˋ</span>	[sound:cmn-收购.mp3]	<div class="char"><span class="char-tone1">收</span><span class="char-tone4">购</span></div><div class="pinyin"><span class="pinYinWrapper"><span class="t1">shōu</span> <span class="t4">gòu</span></span></div><div class='meaning'><ul><li>to purchase (from various places)</li><li> to acquire (a company)</li></ul></div>
